state,district,pincode,bio_age_5_17,bio_age_17_
Maharashtra,Raigad,410222,32,46
Maharashtra,Raigad,415213,4,2
Maharashtra,Raigarh,400001,5,7
Maharashtra,Raigarh,400702,2232,1725
Maharashtra,Raigarh,400703,70,95
Maharashtra,Raigarh,400704,84,46
Maharashtra,Raigarh,400707,373,215
Maharashtra,Raigarh,402101,275,329
Maharashtra,Raigarh,402102,282,349
Maharashtra,Raigarh,402103,1195,1038
Maharashtra,Raigarh,402104,1466,1423
Maharashtra,Raigarh,402105,1448,1823
Maharashtra,Raigarh,402106,1797,927
Maharashtra,Raigarh,402107,4926,6518
Maharashtra,Raigarh,402108,1228,711
Maharashtra,Raigarh,402109,2506,3296
Maharashtra,Raigarh,402110,788,1128
Maharashtra,Raigarh,402111,628,1187
Maharashtra,Raigarh,402112,587,934
Maharashtra,Raigarh,402113,200,320
Maharashtra,Raigarh,402114,66,70
Maharashtra,Raigarh,402115,393,445
Maharashtra,Raigarh,402116,684,535
Maharashtra,Raigarh,402117,644,717
Maharashtra,Raigarh,402120,464,596
Maharashtra,Raigarh,402122,368,418
Maharashtra,Raigarh,402125,6,3
Maharashtra,Raigarh,402126,159,134
Maharashtra,Raigarh,402201,1627,2219
Maharashtra,Raigarh,402202,780,888
Maharashtra,Raigarh,402203,1337,2418
Maharashtra,Raigarh,402204,456,794
Maharashtra,Raigarh,402207,264,326
Maharashtra,Raigarh,402208,1,0
Maharashtra,Raigarh,402209,1053,751
Maharashtra,Raigarh,402301,2236,1930
Maharashtra,Raigarh,402302,1202,1084
Maharashtra,Raigarh,402303,1107,1678
Maharashtra,Raigarh,402304,847,729
Maharashtra,Raigarh,402305,535,667
Maharashtra,Raigarh,402306,286,317
Maharashtra,Raigarh,402307,213,248
Maharashtra,Raigarh,402308,228,396
Maharashtra,Raigarh,402309,496,484
Maharashtra,Raigarh,402401,1508,1221
Maharashtra,Raigarh,402402,405,383
Maharashtra,Raigarh,402403,676,1062
Maharashtra,Raigarh,402404,214,355
Maharashtra,Raigarh,410101,2833,2205
Maharashtra,Raigarh,410102,44,78
Maharashtra,Raigarh,410201,4669,6705
Maharashtra,Raigarh,410202,613,1295
Maharashtra,Raigarh,410203,1482,2636
Maharashtra,Raigarh,410204,266,422
Maharashtra,Raigarh,410205,2119,2010
Maharashtra,Raigarh,410206,12204,11436
Maharashtra,Raigarh,410207,1066,1444
Maharashtra,Raigarh,410208,1945,2076
Maharashtra,Raigarh,410209,89,120
Maharashtra,Raigarh,410210,3160,2556
Maharashtra,Raigarh,410216,67,103
Maharashtra,Raigarh,410218,2341,3130
Maharashtra,Raigarh,410220,302,534
Maharashtra,Raigarh,410221,2152,1732
Maharashtra,Raigarh,410222,651,688
Maharashtra,Raigarh,415213,104,102
Maharashtra,Raigarhmh,400001,0,1
Maharashtra,Raigarhmh,402101,1,1
Maharashtra,Raigarhmh,402103,1,0
Maharashtra,Raigarhmh,402104,0,1
Maharashtra,Raigarhmh,402105,0,2
Maharashtra,Raigarhmh,402106,0,1
Maharashtra,Raigarhmh,402108,0,3
Maharashtra,Raigarhmh,402109,0,3
Maharashtra,Raigarhmh,402110,0,2
Maharashtra,Raigarhmh,402111,0,1
Maharashtra,Raigarhmh,402201,0,22
Maharashtra,Raigarhmh,402202,0,2
Maharashtra,Raigarhmh,402203,0,5
Maharashtra,Raigarhmh,402204,0,3
Maharashtra,Raigarhmh,402207,0,2
Maharashtra,Raigarhmh,402209,1,114
Maharashtra,Raigarhmh,402304,0,1
Maharashtra,Raigarhmh,402401,0,1
Maharashtra,Raigarhmh,410205,1,1
Maharashtra,Raigarhmh,410206,6,177
Maharashtra,Raigarhmh,410208,0,2
Maharashtra,Raigarhmh,410210,6,46
Maharashtra,Raigarhmh,410218,8,72
Maharashtra,Raigarhmh,410221,0,11
Maharashtra,Raigarhmh,410222,0,2
Maharashtra,Ratnagiri,415202,272,359
Maharashtra,Ratnagiri,415203,953,1295
Maharashtra,Ratnagiri,415208,550,691
Maharashtra,Ratnagiri,415214,223,193
Maharashtra,Ratnagiri,415601,235,434
Maharashtra,Ratnagiri,415602,261,613
Maharashtra,Ratnagiri,415603,498,890
Maharashtra,Ratnagiri,415604,1368,3121
Maharashtra,Ratnagiri,415605,3828,6064
Maharashtra,Ratnagiri,415606,1242,2105
Maharashtra,Ratnagiri,415607,334,768
Maharashtra,Ratnagiri,415608,1273,2513
Maharashtra,Ratnagiri,415609,449,735
Maharashtra,Ratnagiri,415610,499,856
Maharashtra,Ratnagiri,415611,1153,1675
Maharashtra,Ratnagiri,415612,4733,3948
Maharashtra,Ratnagiri,415613,906,732
Maharashtra,Ratnagiri,415614,251,206
Maharashtra,Ratnagiri,415615,231,225
Maharashtra,Ratnagiri,415616,1095,1097
Maharashtra,Ratnagiri,415617,262,508
Maharashtra,Ratnagiri,415619,372,579
Maharashtra,Ratnagiri,415620,1543,2152
Maharashtra,Ratnagiri,415621,670,956
Maharashtra,Ratnagiri,415626,329,327
Maharashtra,Ratnagiri,415628,786,1283
Maharashtra,Ratnagiri,415629,549,510
Maharashtra,Ratnagiri,415630,1,12
Maharashtra,Ratnagiri,415637,364,598
Maharashtra,Ratnagiri,415639,2048,2040
Maharashtra,Ratnagiri,415640,311,654
Maharashtra,Ratnagiri,415641,976,1877
Maharashtra,Ratnagiri,415643,384,694
Maharashtra,Ratnagiri,415701,616,720
Maharashtra,Ratnagiri,415702,453,445
Maharashtra,Ratnagiri,415703,932,1196
Maharashtra,Ratnagiri,415705,248,226
Maharashtra,Ratnagiri,415706,545,830
Maharashtra,Ratnagiri,415708,404,486
Maharashtra,Ratnagiri,415709,2131,4145
Maharashtra,Ratnagiri,415710,212,389
Maharashtra,Ratnagiri,415711,790,1545
Maharashtra,Ratnagiri,415712,2909,4354
Maharashtra,Ratnagiri,415713,742,1325
Maharashtra,Ratnagiri,415714,256,410
Maharashtra,Ratnagiri,415715,271,389
Maharashtra,Ratnagiri,415716,350,661
Maharashtra,Ratnagiri,415717,202,425
Maharashtra,Ratnagiri,415718,283,692
Maharashtra,Ratnagiri,415719,432,463
Maharashtra,Ratnagiri,415720,258,429
Maharashtra,Ratnagiri,415722,732,996
Maharashtra,Ratnagiri,415724,826,851
Maharashtra,Ratnagiri,415726,600,467
Maharashtra,Ratnagiri,415727,460,1063
Maharashtra,Ratnagiri,415728,197,187
Maharashtra,Ratnagiri,415729,235,170
Maharashtra,Ratnagiri,415730,294,526
Maharashtra,Ratnagiri,415801,464,671
Maharashtra,Ratnagiri,415802,180,392
Maharashtra,Ratnagiri,415803,972,1573
Maharashtra,Ratnagiri,415804,2218,3978
Maharashtra,Ratnagiri,415805,20,37
Maharashtra,Ratnagiri,415806,344,342
Maharashtra,Ratnagiri,415807,173,239
Maharashtra,Ratnagiri,416701,1576,2590
Maharashtra,Ratnagiri,416702,2508,3458
Maharashtra,Ratnagiri,416703,20,30
Maharashtra,Ratnagiri,416704,1274,1649
Maharashtra,Ratnagiri,416705,501,657
Maharashtra,Ratnagiri,416707,465,340
Maharashtra,Ratnagiri,416709,144,48
Maharashtra,Ratnagiri,416712,1350,1804
Maharashtra,Ratnagiri,416713,306,439
Maharashtra,Sangli,415301,2042,2621
Maharashtra,Sangli,415302,915,1495
Maharashtra,Sangli,415303,1231,2445
Maharashtra,Sangli,415304,1415,1483
Maharashtra,Sangli,415305,2023,2523
Maharashtra,Sangli,415306,1282,1626
Maharashtra,Sangli,415307,943,1731
Maharashtra,Sangli,415308,816,1022
Maharashtra,Sangli,415309,586,950
Maharashtra,Sangli,415310,435,563
Maharashtra,Sangli,415311,4125,5584
Maharashtra,Sangli,415313,313,549
Maharashtra,Sangli,415315,839,1020
Maharashtra,Sangli,415401,666,965
Maharashtra,Sangli,415402,225,392
Maharashtra,Sangli,415403,753,1241
Maharashtra,Sangli,415404,776,1210
Maharashtra,Sangli,415405,1100,2174
Maharashtra,Sangli,415406,732,1121
Maharashtra,Sangli,415407,1288,1685
Maharashtra,Sangli,415408,1885,3831
Maharashtra,Sangli,415409,2946,4894
Maharashtra,Sangli,415410,533,409
Maharashtra,Sangli,415411,995,1705
Maharashtra,Sangli,415412,692,976
Maharashtra,Sangli,415413,471,714
Maharashtra,Sangli,415414,235,360
Maharashtra,Sangli,415415,196,222
Maharashtra,Sangli,416301,2208,3868
Maharashtra,Sangli,416302,1120,1868
Maharashtra,Sangli,416303,1005,1697
Maharashtra,Sangli,416304,738,759
Maharashtra,Sangli,416305,423,477
Maharashtra,Sangli,416306,1014,1105
Maharashtra,Sangli,416307,378,436
Maharashtra,Sangli,416308,1474,1466
Maharashtra,Sangli,416309,998,1078
Maharashtra,Sangli,416310,1996,1576
Maharashtra,Sangli,416311,1014,2050
Maharashtra,Sangli,416312,4286,5405
Maharashtra,Sangli,416313,997,1711
Maharashtra,Sangli,416314,654,837
Maharashtra,Sangli,416315,333,472
Maharashtra,Sangli,416316,478,649
Maharashtra,Sangli,416319,0,2
Maharashtra,Sangli,416321,0,1
Maharashtra,Sangli,416401,694,766
Maharashtra,Sangli,416402,1194,2040
Maharashtra,Sangli,416403,1720,3331
Maharashtra,Sangli,416404,5210,5564
Maharashtra,Sangli,416405,2320,4421
Maharashtra,Sangli,416406,671,537
Maharashtra,Sangli,416407,999,1175
Maharashtra,Sangli,416408,911,1181
Maharashtra,Sangli,416409,679,1242
Maharashtra,Sangli,416410,8291,11921
Maharashtra,Sangli,416411,508,842
Maharashtra,Sangli,416412,2230,2696
Maharashtra,Sangli,416413,2336,3608
Maharashtra,Sangli,416414,345,359
Maharashtra,Sangli,416415,680,949
Maharashtra,Sangli,416416,12288,13146
Maharashtra,Sangli,416417,403,481
Maharashtra,Sangli,416418,537,719
Maharashtra,Sangli,416419,631,775
Maharashtra,Sangli,416420,350,490
Maharashtra,Sangli,416422,70,125
Maharashtra,Sangli,416436,1600,1436
Maharashtra,Satara,412206,16,13
Maharashtra,Satara,412801,1432,1651
Maharashtra,Satara,412802,1342,1062
Maharashtra,Satara,412803,4275,5110
Maharashtra,Satara,412804,549,521
Maharashtra,Satara,412805,1026,918
Maharashtra,Satara,412806,1768,1200
Maharashtra,Satara,415001,1380,1562
Maharashtra,Satara,415002,4379,4930
Maharashtra,Satara,415003,1022,981
Maharashtra,Satara,415004,1815,1730
Maharashtra,Satara,415010,693,701
Maharashtra,Satara,415011,1370,1114
Maharashtra,Satara,415012,1117,1317
Maharashtra,Satara,415013,956,1176
Maharashtra,Satara,415014,1776,2161
Maharashtra,Satara,415015,914,736
Maharashtra,Satara,415019,650,530
Maharashtra,Satara,415020,521,413
Maharashtra,Satara,415021,779,539
Maharashtra,Satara,415022,747,808
Maharashtra,Satara,415023,438,511
Maharashtra,Satara,415102,651,532
Maharashtra,Satara,415103,1334,1910
Maharashtra,Satara,415104,558,668
Maharashtra,Satara,415105,1096,1182
Maharashtra,Satara,415106,1361,1237
Maharashtra,Satara,415107,513,337
Maharashtra,Satara,415108,1214,2148
Maharashtra,Satara,415109,2541,3301
Maharashtra,Satara,415110,1841,2629
Maharashtra,Satara,415111,1745,2717
Maharashtra,Satara,415112,1665,2379
Maharashtra,Satara,415114,1137,1394
Maharashtra,Satara,415115,558,512
Maharashtra,Satara,415116,656,316
Maharashtra,Satara,415122,516,766
Maharashtra,Satara,415124,2848,3357
Maharashtra,Satara,415205,858,1262
Maharashtra,Satara,415206,3016,3297
Maharashtra,Satara,415207,465,582
Maharashtra,Satara,415209,387,651
Maharashtra,Satara,415211,309,410
Maharashtra,Satara,415212,89,123
Maharashtra,Satara,415312,585,628
Maharashtra,Satara,415501,2824,2544
Maharashtra,Satara,415502,753,946
Maharashtra,Satara,415503,874,1127
Maharashtra,Satara,415504,352,646
Maharashtra,Satara,415505,922,1093
Maharashtra,Satara,415506,2278,2510
Maharashtra,Satara,415507,910,1208
Maharashtra,Satara,415508,3409,2836
Maharashtra,Satara,415509,3869,2951
Maharashtra,Satara,415510,693,638
Maharashtra,Satara,415511,1677,1117
Maharashtra,Satara,415512,945,940
Maharashtra,Satara,415513,560,683
Maharashtra,Satara,415514,1233,1117
Maharashtra,Satara,415515,417,471
Maharashtra,Satara,415516,82,75
Maharashtra,Satara,415517,319,227
Maharashtra,Satara,415518,599,690
Maharashtra,Satara,415519,2205,2571
Maharashtra,Satara,415520,650,882
Maharashtra,Satara,415521,2843,2027
Maharashtra,Satara,415522,1126,631
Maharashtra,Satara,415523,8195,5992
Maharashtra,Satara,415524,569,446
Maharashtra,Satara,415525,1324,778
Maharashtra,Satara,415526,558,449
Maharashtra,Satara,415527,739,853
Maharashtra,Satara,415528,1103,810
Maharashtra,Satara,415530,411,446
Maharashtra,Satara,415536,392,223
Maharashtra,Satara,415537,578,582
Maharashtra,Satara,415538,1147,927
Maharashtra,Satara,415539,2395,2743
Maharashtra,Satara,415540,1866,1584
Maharashtra,Satara,415715,29,30
Maharashtra,Sindhudurg,416510,2909,2450
Maharashtra,Sindhudurg,416511,646,974
Maharashtra,Sindhudurg,416512,849,1045
Maharashtra,Sindhudurg,416513,51,38
Maharashtra,Sindhudurg,416514,395,492
Maharashtra,Sindhudurg,416515,70,84
Maharashtra,Sindhudurg,416516,682,613
Maharashtra,Sindhudurg,416517,45,44
Maharashtra,Sindhudurg,416518,241,345
Maharashtra,Sindhudurg,416519,731,1017
Maharashtra,Sindhudurg,416520,1690,2124
Maharashtra,Sindhudurg,416521,283,486
Maharashtra,Sindhudurg,416522,162,220
Maharashtra,Sindhudurg,416523,143,87
Maharashtra,Sindhudurg,416524,164,207
Maharashtra,Sindhudurg,416525,171,143
Maharashtra,Sindhudurg,416528,254,258
Maharashtra,Sindhudurg,416529,282,665
Maharashtra,Sindhudurg,416531,240,222
Maharashtra,Sindhudurg,416534,212,336
Maharashtra,Sindhudurg,416549,193,298
Maharashtra,Sindhudurg,416550,4,0
Maharashtra,Sindhudurg,416601,763,746
Maharashtra,Sindhudurg,416602,1577,1570
Maharashtra,Sindhudurg,416603,384,492
Maharashtra,Sindhudurg,416604,432,634
Maharashtra,Sindhudurg,416605,135,241
Maharashtra,Sindhudurg,416606,935,1235
Maharashtra,Sindhudurg,416608,166,276
Maharashtra,Sindhudurg,416609,335,279
Maharashtra,Sindhudurg,416610,311,740
Maharashtra,Sindhudurg,416611,520,1731
Maharashtra,Sindhudurg,416612,563,943
Maharashtra,Sindhudurg,416613,283,571
Maharashtra,Sindhudurg,416614,290,407
Maharashtra,Sindhudurg,416615,42,93
Maharashtra,Sindhudurg,416616,205,356
Maharashtra,Sindhudurg,416620,140,151
Maharashtra,Sindhudurg,416623,112,112
Maharashtra,Sindhudurg,416626,65,49
Maharashtra,Sindhudurg,416628,119,85
Maharashtra,Sindhudurg,416630,140,312
Maharashtra,Sindhudurg,416632,133,215
Maharashtra,Sindhudurg,416703,410,564
Maharashtra,Sindhudurg,416704,12,33
Maharashtra,Sindhudurg,416801,576,471
Maharashtra,Sindhudurg,416803,35,53
Maharashtra,Sindhudurg,416804,289,214
Maharashtra,Sindhudurg,416805,229,380
Maharashtra,Sindhudurg,416806,96,62
Maharashtra,Sindhudurg,416807,74,52
Maharashtra,Sindhudurg,416810,695,787
Maharashtra,Sindhudurg,416811,317,446
Maharashtra,Sindhudurg,416812,484,645
Maharashtra,Solapur,413001,4436,6677
Maharashtra,Solapur,413002,9419,13222
Maharashtra,Solapur,413003,6929,10586
Maharashtra,Solapur,413004,4040,7136
Maharashtra,Solapur,413005,4467,6304
Maharashtra,Solapur,413006,8651,10350
Maharashtra,Solapur,413007,760,1287
Maharashtra,Solapur,413008,626,724
Maharashtra,Solapur,413101,1763,2427
Maharashtra,Solapur,413107,1680,1398
Maharashtra,Solapur,413108,377,561
Maharashtra,Solapur,413109,3184,2740
Maharashtra,Solapur,413111,832,690
Maharashtra,Solapur,413112,1778,1610
Maharashtra,Solapur,413113,2522,2373
Maharashtra,Solapur,413118,720,644
Maharashtra,Solapur,413202,2843,2384
Maharashtra,Solapur,413203,4894,4550
Maharashtra,Solapur,413206,541,499
Maharashtra,Solapur,413208,3262,3126
Maharashtra,Solapur,413209,2081,1582
Maharashtra,Solapur,413210,875,1072
Maharashtra,Solapur,413211,3121,2711
Maharashtra,Solapur,413212,764,833
Maharashtra,Solapur,413213,3411,3207
Maharashtra,Solapur,413214,972,852
Maharashtra,Solapur,413215,1748,2856
Maharashtra,Solapur,413216,4173,4808
Maharashtra,Solapur,413217,976,872
Maharashtra,Solapur,413218,879,866
Maharashtra,Solapur,413219,2263,1637
Maharashtra,Solapur,413220,849,692
Maharashtra,Solapur,413221,3146,5017
Maharashtra,Solapur,413222,1721,4599
Maharashtra,Solapur,413223,700,574
Maharashtra,Solapur,413224,1440,1729
Maharashtra,Solapur,413226,1215,1277
Maharashtra,Solapur,413227,1150,1151
Maharashtra,Solapur,413228,1431,2425
Maharashtra,Solapur,413248,1526,1537
Maharashtra,Solapur,413250,350,316
Maharashtra,Solapur,413251,573,603
Maharashtra,Solapur,413252,929,998
Maharashtra,Solapur,413253,1744,1994
Maharashtra,Solapur,413255,1204,1669
Maharashtra,Solapur,413301,927,769
Maharashtra,Solapur,413302,2035,1353
Maharashtra,Solapur,413303,324,336
Maharashtra,Solapur,413304,10933,10648
Maharashtra,Solapur,413305,4510,4316
Maharashtra,Solapur,413306,2425,2540
Maharashtra,Solapur,413307,4377,4057
Maharashtra,Solapur,413308,799,942
Maharashtra,Solapur,413309,2992,3461
Maharashtra,Solapur,413310,2310,1603
Maharashtra,Solapur,413314,751,1162
Maharashtra,Solapur,413315,1244,618
Maharashtra,Solapur,413317,1737,1891
Maharashtra,Solapur,413319,2334,1998
Maharashtra,Solapur,413322,1782,2637
Maharashtra,Solapur,413324,1014,761
Maharashtra,Solapur,413401,5638,5920
Maharashtra,Solapur,413402,1287,2500
Maharashtra,Solapur,413403,600,1024
Maharashtra,Solapur,413404,1041,1530
Maharashtra,Solapur,413406,842,1578
Maharashtra,Solapur,413409,585,579
Maharashtra,Solapur,413410,471,577
Maharashtra,Solapur,413411,157,951
Maharashtra,Solapur,413412,497,930
Maharashtra,Solapur,416403,46,38
Maharashtra,Thane,400601,4736,7653
Maharashtra,Thane,400602,1340,2303
Maharashtra,Thane,400603,1311,2518
Maharashtra,Thane,400604,7627,11280
Maharashtra,Thane,400605,6203,9621
Maharashtra,Thane,400606,5112,7918
Maharashtra,Thane,400607,3909,4835
Maharashtra,Thane,400608,634,897
Maharashtra,Thane,400610,1859,2329
Maharashtra,Thane,400612,13804,22189
Maharashtra,Thane,400614,1201,1420
Maharashtra,Thane,400615,2261,4157
Maharashtra,Thane,400701,4201,5648
Maharashtra,Thane,400703,4343,3959
Maharashtra,Thane,400705,2269,3531
Maharashtra,Thane,400706,5163,5787
Maharashtra,Thane,400708,4858,7277
Maharashtra,Thane,400709,4831,6026
Maharashtra,Thane,400710,335,438
Maharashtra,Thane,401101,3042,6278
Maharashtra,Thane,401102,131,1789
Maharashtra,Thane,401103,11,778
Maharashtra,Thane,401104,10,123
Maharashtra,Thane,401105,3648,6844
Maharashtra,Thane,401106,960,1374
Maharashtra,Thane,401107,8793,13526
Maharashtra,Thane,401201,365,2555
Maharashtra,Thane,401202,204,1747
Maharashtra,Thane,401203,388,2111
Maharashtra,Thane,401204,315,963
Maharashtra,Thane,401206,94,185
Maharashtra,Thane,401207,97,336
Maharashtra,Thane,401208,358,3478
Maharashtra,Thane,401209,915,6157
Maharashtra,Thane,401301,217,927
Maharashtra,Thane,401302,73,497
Maharashtra,Thane,401303,694,2986
Maharashtra,Thane,401304,46,452
Maharashtra,Thane,401305,1222,4241
Maharashtra,Thane,401401,14,217
Maharashtra,Thane,401402,14,170
Maharashtra,Thane,401403,81,1477
Maharashtra,Thane,401404,246,3149
Maharashtra,Thane,401405,16,104
Maharashtra,Thane,401501,222,3821
Maharashtra,Thane,401502,21,172
Maharashtra,Thane,401503,32,256
Maharashtra,Thane,401504,120,438
Maharashtra,Thane,401506,8,78
Maharashtra,Thane,401601,18,326
Maharashtra,Thane,401602,549,7917
Maharashtra,Thane,401603,41,1658
Maharashtra,Thane,401604,143,1611
Maharashtra,Thane,401605,59,770
Maharashtra,Thane,401606,477,4263
Maharashtra,Thane,401607,213,2986
Maharashtra,Thane,401608,0,4
Maharashtra,Thane,401609,0,3
Maharashtra,Thane,401610,20,225
Maharashtra,Thane,401701,7,49
Maharashtra,Thane,401702,7,179
Maharashtra,Thane,401703,1,85
Maharashtra,Thane,421001,2125,4451
Maharashtra,Thane,421002,3777,7171
Maharashtra,Thane,421003,53,311
Maharashtra,Thane,421004,2982,5256
Maharashtra,Thane,421005,1432,3120
Maharashtra,Thane,421101,1068,1504
Maharashtra,Thane,421102,1546,2994
Maharashtra,Thane,421103,431,769
Maharashtra,Thane,421201,4809,9831
Maharashtra,Thane,421202,3922,6317
Maharashtra,Thane,421203,1075,1897
Maharashtra,Thane,421204,3290,6262
Maharashtra,Thane,421301,15981,22399
Maharashtra,Thane,421302,17948,32031
Maharashtra,Thane,421303,135,1514
Maharashtra,Thane,421304,0,18
Maharashtra,Thane,421305,3876,6055
Maharashtra,Thane,421306,8053,14714
Maharashtra,Thane,421308,1992,3340
Maharashtra,Thane,421311,1134,1898
Maharashtra,Thane,421312,62,998
Maharashtra,Thane,421401,3226,4479
Maharashtra,Thane,421402,949,1461
Maharashtra,Thane,421403,1594,1511
Maharashtra,Thane,421501,3799,6356
Maharashtra,Thane,421502,345,561
Maharashtra,Thane,421503,7093,11028
Maharashtra,Thane,421505,1873,2144
Maharashtra,Thane,421506,132,151
Maharashtra,Thane,421601,4363,4727
Maharashtra,Thane,421602,1874,3067
Maharashtra,Thane,421603,231,339
Maharashtra,Thane,421604,4,149
Maharashtra,Thane,421605,1833,2463
Maharashtra,Wardha,442001,10848,17794
Maharashtra,Wardha,442003,1,4
Maharashtra,Wardha,442005,38,34
Maharashtra,Wardha,442101,3215,5447
Maharashtra,Wardha,442102,2006,3998
Maharashtra,Wardha,442103,27,129
Maharashtra,Wardha,442104,3118,5017
Maharashtra,Wardha,442105,639,489
Maharashtra,Wardha,442106,1110,2798
Maharashtra,Wardha,442110,9,16
Maharashtra,Wardha,442111,201,296
Maharashtra,Wardha,442201,2569,4810
Maharashtra,Wardha,442202,1765,2908
Maharashtra,Wardha,442203,1967,7743
Maharashtra,Wardha,442301,6024,12383
Maharashtra,Wardha,442302,2311,5205
Maharashtra,Wardha,442303,34,72
Maharashtra,Wardha,442304,1257,2435
Maharashtra,Wardha,442305,2027,7175
Maharashtra,Wardha,442306,1072,3005
Maharashtra,Wardha,442307,1249,3214
Maharashtra,Washim,444105,5291,11184
Maharashtra,Washim,444107,331,1436
Maharashtra,Washim,444110,1234,2951
Maharashtra,Washim,444402,1550,2933
Maharashtra,Washim,444403,6211,14516
Maharashtra,Washim,444404,4714,12607
Maharashtra,Washim,444405,16,36
Maharashtra,Washim,444407,0,1
Maharashtra,Washim,444409,55,161
Maharashtra,Washim,444502,1,0
Maharashtra,Washim,444503,5609,11857
Maharashtra,Washim,444504,3026,6651
Maharashtra,Washim,444505,8876,13623
Maharashtra,Washim,444506,4140,8657
Maharashtra,Washim,444507,2370,4470
Maharashtra,Washim,444510,1547,3405
Maharashtra,Yavatmal,445001,7851,14874
Maharashtra,Yavatmal,445002,2210,6440
Maharashtra,Yavatmal,445003,2,1
Maharashtra,Yavatmal,445101,2241,5178
Maharashtra,Yavatmal,445102,3678,11314
Maharashtra,Yavatmal,445103,2762,5827
Maharashtra,Yavatmal,445105,1471,4683
Maharashtra,Yavatmal,445106,890,2051
Maharashtra,Yavatmal,445109,1059,3235
Maharashtra,Yavatmal,445110,1719,4472
Maharashtra,Yavatmal,445201,2254,7586
Maharashtra,Yavatmal,445202,4469,11703
Maharashtra,Yavatmal,445203,6257,14194
Maharashtra,Yavatmal,445204,8230,19895
Maharashtra,Yavatmal,445205,4242,11306
Maharashtra,Yavatmal,445206,4036,10723
Maharashtra,Yavatmal,445207,2601,6925
Maharashtra,Yavatmal,445209,1203,3235
Maharashtra,Yavatmal,445210,839,2173
Maharashtra,Yavatmal,445211,1164,3503
Maharashtra,Yavatmal,445215,5249,14573
Maharashtra,Yavatmal,445216,306,721
Maharashtra,Yavatmal,445230,2292,6131
Maharashtra,Yavatmal,445301,3215,7096
